,formula,Eg (eV),composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,Computed band gap small,Computed band gap large
3066,NaBr,7.5,Na1 Br1,11.0,35.0,24.0,23.0,12.0,11.0,2.0,95.0,93.0,48.5,46.5,2.0,22.98976928,79.904,56.91423071999999,51.44688464,28.457115359999996,22.98976928,265.8,370.87,105.07,318.33500000000004,52.535,265.8,1.0,17.0,16.0,9.0,8.0,1.0,3.0,4.0,1.0,3.5,0.5,3.0,120.0,166.0,46.0,143.0,23.0,120.0,0.93,2.96,2.03,1.945,1.0150000000000001,0.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,9.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,29.2433333333,29.48,0.2366666666999997,29.361666666650002,0.11833333334999985,29.2433333333,0.0,1.457,1.457,0.7285,0.7285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,146.5,82.5,64.0,Na+1 Br-1,-1.0,1.0,2.0,1.4142135623730951,4.0895,4.0895
3067,Se0.4Te0.6,0.7,Se0.4 Te0.6,34.0,52.0,18.0,44.8,8.64,52.0,89.0,90.0,1.0,89.6,0.48000000000000115,90.0,78.96,127.6,48.64,108.14399999999999,23.3472,127.6,494.0,722.66,228.65999999999997,631.1959999999999,109.7568,722.66,16.0,16.0,0.0,16.0,0.0,16.0,4.0,5.0,1.0,4.6,0.4800000000000001,5.0,120.0,138.0,18.0,130.8,8.639999999999997,138.0,2.1,2.55,0.44999999999999973,2.2800000000000002,0.21599999999999991,2.1,2.0,2.0,0.0,2.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,25.92,34.7633333333,8.843333333299995,31.22599999998,4.2447999999839965,34.7633333333,0.464,0.799,0.335,0.5980000000000001,0.16080000000000003,0.464,0.0,0.0,0.0,0.0,0.0,0.0,14.0,152.0,138.0,96.8,66.24,152.0,,,,,,,
3068,Rb3Bi2I9,1.89,Rb3 Bi2 I9,37.0,83.0,46.0,53.857142857142854,8.326530612244897,53.0,4.0,96.0,92.0,74.85714285714286,30.36734693877551,96.0,85.4678,208.9804,123.5126,129.75031642857144,22.637166734693885,126.90447,312.46,544.4,231.94,393.4164285714286,43.13816326530611,386.85,1.0,17.0,16.0,13.285714285714286,5.2653061224489806,17.0,5.0,6.0,1.0,5.142857142857143,0.24489795918367374,5.0,139.0,220.0,81.0,157.64285714285714,26.724489795918366,139.0,0.82,2.66,1.8400000000000003,2.1742857142857144,0.6244897959183674,2.66,1.0,2.0,1.0,1.7857142857142858,0.33673469387755095,2.0,0.0,5.0,5.0,3.642857142857143,1.7448979591836735,5.0,0.0,10.0,10.0,7.857142857142857,3.3673469387755097,10.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,29.0,28.0,15.285714285714286,6.122448979591836,17.0,0.0,1.0,1.0,0.21428571428571427,0.33673469387755095,0.0,0.0,3.0,3.0,1.0714285714285714,0.5510204081632653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2857142857142858,0.489795918367347,1.0,32.95,90.7225,57.772499999999994,51.80017857142857,16.68099489795918,43.015,0.0,1.062,1.062,0.6827142857142857,0.4876530612244898,1.062,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.92857142857143,58.744897959183675,64.0,Rb+3 Bi3+2 I-9,-1.0,3.0,4.0,2.0291986247835694,2.4206,2.3462
3069,Cd12Ge17B8O58,4.29,Cd12 Ge17 B8 O58,5.0,48.0,43.0,17.094736842105263,13.142160664819944,8.0,70.0,87.0,17.0,82.15789473684211,5.912465373961217,87.0,10.811,112.411,101.6,37.87647578947368,31.27145688642659,15.9994,54.8,2348.0,2293.2,523.0193684210527,571.720491966759,54.8,12.0,16.0,4.0,14.884210526315789,1.3624376731301941,16.0,2.0,5.0,3.0,2.736842105263158,1.0238227146814405,2.0,66.0,144.0,78.0,87.03157894736842,26.19124653739612,66.0,1.69,3.44,1.75,2.8451578947368423,0.72633351800554,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8842105263157896,1.362437673130194,4.0,0.0,10.0,10.0,3.0526315789473686,4.241551246537396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.936842105263158,3.196454293628809,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.357894736842105,1.032686980609418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.357894736842105,1.032686980609418,2.0,7.1725,23.005,15.8325,12.742052631578947,5.379062603878116,9.105,0.0,1.524,1.524,0.1968736842105263,0.2901296398891967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,86.07368421052631,90.44786703601108,12.0,,,,,,1.9243000000000001,1.9243000000000001
3070,Ca2ScSbO6,3.68,Ca2 Sc1 Sb1 O6,8.0,51.0,43.0,16.0,9.6,8.0,7.0,87.0,80.0,63.2,32.92,87.0,15.9994,121.76,105.76060000000001,34.2868312,21.94491744,15.9994,54.8,1814.0,1759.2,527.658,567.4296,54.8,2.0,16.0,14.0,11.8,5.68,16.0,2.0,5.0,3.0,2.9,1.08,2.0,66.0,176.0,110.0,105.7,47.64,66.0,1.0,3.44,2.44,2.605,1.002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7,1.6200000000000003,4.0,0.0,10.0,10.0,1.1,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,5.8,2.0799999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,0.9,2.0,0.0,9.0,9.0,0.9,1.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.4,1.44,2.0,9.105,37.77,28.665000000000003,18.3965,11.1498,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,12.0,225.0,213.0,88.2,91.44000000000001,12.0,Ca2+2 Sc3+1 Sb5+1 O2-6,-2.0,5.0,7.0,3.3733233383160273,3.6481999999999997,3.6481999999999997
3071,CdTe,1.594,Cd1 Te1,48.0,52.0,4.0,50.0,2.0,48.0,70.0,90.0,20.0,80.0,10.0,70.0,112.411,127.6,15.188999999999993,120.0055,7.5944999999999965,112.411,594.22,722.66,128.43999999999994,658.44,64.21999999999997,594.22,12.0,16.0,4.0,14.0,2.0,12.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,144.0,6.0,141.0,3.0,138.0,1.69,2.1,0.41000000000000014,1.895,0.20500000000000007,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,4.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,19.495,34.7633333333,15.268333333299996,27.12916666665,7.634166666649998,19.495,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,173.0,21.0,152.0,Cd2+1 Te2-1,-2.0,2.0,4.0,2.8284271247461903,1.2285,0.0
3072,Cu1.8S,2.3,Cu1.8 S1,16.0,29.0,13.0,24.35714285714286,5.969387755102041,29.0,64.0,88.0,24.0,72.57142857142857,11.020408163265305,64.0,32.065,63.546,31.481,52.30278571428572,14.455561224489797,63.546,388.36,1357.77,969.41,1011.5521428571429,445.1372448979592,1357.77,11.0,16.0,5.0,12.785714285714285,2.2959183673469385,11.0,3.0,4.0,1.0,3.642857142857143,0.4591836734693878,4.0,105.0,132.0,27.0,122.35714285714288,12.397959183673466,132.0,1.9,2.58,0.6800000000000002,2.142857142857143,0.3122448979591838,1.9,1.0,2.0,1.0,1.3571428571428572,0.4591836734693878,1.0,0.0,4.0,4.0,1.4285714285714286,1.836734693877551,0.0,0.0,10.0,10.0,6.428571428571429,4.591836734693878,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.214285714285715,2.2959183673469385,11.0,0.0,1.0,1.0,0.6428571428571429,0.45918367346938777,1.0,0.0,2.0,2.0,0.7142857142857143,0.9183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3571428571428572,0.4591836734693878,1.0,11.07,25.786875,14.716874999999998,16.326026785714287,6.7577487244897965,11.07,0.0,2.202,2.202,0.7864285714285715,1.0111224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,169.64285714285717,71.1734693877551,225.0,,,,,,0.0,0.0
3073,LaNbON2,1.7,La1 Nb1 O1 N2,7.0,57.0,50.0,24.0,20.0,7.0,13.0,87.0,74.0,62.2,25.76,82.0,14.0067,138.90547,124.89877000000001,55.164930000000005,48.592796,14.0067,54.8,2750.0,2695.2,824.7800000000001,917.376,63.05,3.0,16.0,13.0,10.8,5.4399999999999995,15.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,207.0,141.0,115.8,55.75999999999999,71.0,1.1,3.44,2.34,2.444,0.8751999999999999,3.04,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.0,1.6,3.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,0.7200000000000001,5.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.6,1.28,3.0,0.0,9.0,9.0,3.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,2.5599999999999996,3.0,9.105,36.8975,27.7925,18.744,7.2614,14.76875,0.0,6.437,6.437,2.5748,3.0897600000000005,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,164.6,61.040000000000006,194.0,La3+1 Nb5+1 O2-1 N3-2,-3.0,5.0,8.0,3.9440531887330774,,
3074,CdP4,0.9,Cd1 P4,15.0,48.0,33.0,21.6,10.56,15.0,70.0,83.0,13.0,80.4,4.159999999999997,83.0,30.973762,112.411,81.43723800000001,47.2612096,26.05991616,30.973762,317.3,594.22,276.92,372.684,88.61440000000002,317.3,12.0,15.0,3.0,14.4,0.9599999999999997,15.0,3.0,5.0,2.0,3.4,0.6399999999999999,3.0,107.0,144.0,37.0,114.4,11.840000000000003,107.0,1.69,2.19,0.5,2.09,0.16000000000000006,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.4,0.9600000000000002,3.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,6.4,2.24,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4,0.9600000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4,0.9600000000000002,3.0,19.495,22.5702380952,3.0752380951999996,21.955190476160002,0.984076190463999,22.5702380952,0.0,1.625,1.625,1.3,0.5199999999999999,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,40.4,61.44,2.0,Cd2+1 P5+1 P3-2 P-1,-3.0,5.0,8.0,3.6514837167011076,0.5256999999999996,0.5256999999999996
3075,RbIn5S6,2.5,Rb1 In5 S6,16.0,49.0,33.0,31.5,15.5,16.0,4.0,88.0,84.0,75.58333333333333,12.416666666666666,88.0,32.065,114.818,82.753,70.99565,38.93065,32.065,312.46,429.75,117.29000000000002,399.2808333333333,25.390972222222214,388.36,1.0,16.0,15.0,13.5,2.5,16.0,3.0,5.0,2.0,4.0,1.0,3.0,105.0,220.0,115.0,130.0,25.0,105.0,0.82,2.58,1.7600000000000002,2.1,0.48000000000000004,2.58,1.0,2.0,1.0,1.9166666666666667,0.1527777777777777,2.0,0.0,4.0,4.0,2.4166666666666665,1.5833333333333333,4.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,8.5,3.75,6.0,0.0,1.0,1.0,0.08333333333333333,0.15277777777777776,0.0,0.0,5.0,5.0,3.0833333333333335,1.5972222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.1666666666666665,1.5277777777777777,2.0,24.26,90.7225,66.46249999999999,30.561979166666664,10.02675347222222,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,112.0,42.0,70.0,Rb+1 In+2 In3+3 S2-6,-2.0,3.0,5.0,2.625569846962102,,
3076,AgFeTe2,0.31,Ag1 Fe1 Te2,26.0,52.0,26.0,44.25,9.125,52.0,55.0,90.0,35.0,75.0,15.0,90.0,55.845,127.6,71.755,104.72829999999999,24.441650000000003,127.6,722.66,1811.0,1088.3400000000001,1122.8125,400.15250000000003,722.66,8.0,16.0,8.0,12.75,3.25,16.0,4.0,5.0,1.0,4.75,0.375,5.0,132.0,145.0,13.0,138.25,3.375,138.0,1.83,2.1,0.27,1.99,0.11000000000000004,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,6.0,10.0,4.0,9.0,1.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,12.75,3.25,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,10.73,34.7633333333,24.033333333299996,24.14666666665,10.616666666649998,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,152.0,229.0,77.0,189.5,37.5,152.0,Ag+1 Fe3+1 Te2-2,-2.0,3.0,5.0,2.6832815729997477,0.0,0.0
3077,GaSb,0.773,Ga1 Sb1,31.0,51.0,20.0,41.0,10.0,31.0,74.0,85.0,11.0,79.5,5.5,74.0,69.723,121.76,52.037000000000006,95.7415,26.018500000000003,69.723,302.91,903.78,600.8699999999999,603.345,300.43499999999995,302.91,13.0,15.0,2.0,14.0,1.0,13.0,4.0,5.0,1.0,4.5,0.5,4.0,122.0,139.0,17.0,130.5,8.5,122.0,1.81,2.05,0.23999999999999977,1.93,0.11999999999999988,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,14.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,18.8575,31.56,12.702499999999997,25.208750000000002,6.3512499999999985,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,115.0,51.0,64.0,Ga3+1 Sb3-1,-3.0,3.0,6.0,4.242640687119285,0.36549999999999994,0.0
3078,SnTe,0.36,Sn1 Te1,50.0,52.0,2.0,51.0,1.0,50.0,80.0,90.0,10.0,85.0,5.0,80.0,118.71,127.6,8.89,123.155,4.445,118.71,505.08,722.66,217.57999999999998,613.87,108.78999999999999,505.08,14.0,16.0,2.0,15.0,1.0,14.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,139.0,1.0,138.5,0.5,138.0,1.96,2.1,0.14000000000000012,2.0300000000000002,0.07000000000000006,1.96,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,33.285,34.7633333333,1.4783333333000002,34.02416666665,0.7391666666500001,33.285,0.0,0.464,0.464,0.232,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,152.0,11.0,146.5,5.5,141.0,Sn2+1 Te2-1,-2.0,2.0,4.0,2.8284271247461903,0.6623999999999999,0.18179999999999996
3079,AlBi,0.4,Al1 Bi1,13.0,83.0,70.0,48.0,35.0,13.0,73.0,86.0,13.0,79.5,6.5,73.0,26.9815386,208.9804,181.9988614,117.9809693,90.9994307,26.9815386,544.4,933.47,389.07000000000005,738.935,194.53500000000003,544.4,13.0,15.0,2.0,14.0,1.0,13.0,3.0,6.0,3.0,4.5,1.5,3.0,121.0,148.0,27.0,134.5,13.5,121.0,1.61,2.02,0.4099999999999999,1.815,0.20499999999999996,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,3.0,29.0,26.0,16.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,16.48,32.95,16.470000000000002,24.715000000000003,8.235000000000001,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,Al0+1 Bi0+1,0.0,0.0,0.0,0.0,0.30189999999999984,0.30189999999999984
3080,Rb2AgVS4,1.83,Rb2 Ag1 V1 S4,16.0,47.0,31.0,26.0,10.75,16.0,4.0,88.0,84.0,58.875,30.65625,88.0,32.065,107.8682,75.8032,57.250662500000004,26.762953125000003,32.065,312.46,2183.0,1870.54,699.53625,504.714375,388.36,1.0,16.0,15.0,10.25,5.9375,16.0,3.0,5.0,2.0,3.875,0.875,3.0,105.0,220.0,115.0,144.75,39.75,105.0,0.82,2.58,1.7600000000000002,1.94,0.6400000000000001,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,1.625,2.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,5.25,2.1875,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,0.875,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,13.01,90.7225,77.71249999999999,39.24156249999999,25.740468749999998,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,149.0,79.0,70.0,Rb+2 Ag+1 V5+1 S2-4,-2.0,5.0,7.0,2.8949874578229835,1.354,1.354
3081,Sm3Al0.33SiS7,2.26,Sm3 Al0.33 Si1 S7,13.0,62.0,49.0,27.91615180935569,18.04969895356274,16.0,23.0,88.0,65.0,69.46954986760812,24.608764272343226,88.0,26.9815386,150.36,123.37846140000002,62.8882972407767,46.32217268802646,32.065,388.36,1687.0,1298.6399999999999,772.1593203883494,474.24452651693673,388.36,3.0,16.0,13.0,12.293909973521624,4.921752854468645,16.0,3.0,6.0,3.0,3.7943512797881724,1.1680399224422735,3.0,105.0,198.0,93.0,130.62047661076787,35.682007090502445,105.0,1.17,2.58,1.4100000000000001,2.1183848190644308,0.5703982818268288,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6769638128861426,1.6348196486843776,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.588702559576346,2.336079844884548,0.0,3.0,8.0,5.0,6.265666372462489,0.9184467577427242,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.734333627537511,0.9184467577427243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.118270079435128,3.11477312651273,0.0,2.0,8.0,6.0,3.852603706972639,2.2891837508929345,2.0,16.48,33.23,16.749999999999996,27.01469770520741,3.291422221425905,25.786875,0.0,2.202,2.202,1.4286849073256842,0.9555526299594371,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,227.0,157.0,113.79082082965579,54.110458218462576,70.0,,,,,,,
3082,NaInSe2,2.8,Na1 In1 Se2,11.0,49.0,38.0,32.0,10.5,34.0,2.0,89.0,87.0,63.75,30.875,89.0,22.98976928,114.818,91.82823072,73.93194231999999,25.47108652,78.96,370.87,494.0,123.13,447.155,46.845,494.0,1.0,16.0,15.0,11.5,5.25,16.0,3.0,5.0,2.0,4.0,0.5,4.0,120.0,166.0,46.0,137.0,17.0,120.0,0.93,2.55,1.6199999999999997,1.9525,0.5974999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,11.5,5.25,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,2.25,1.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5,1.25,2.0,24.26,29.2433333333,4.983333333299999,26.335833333325002,1.4537499999875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,99.0,85.0,14.0,Na+1 In3+1 Se2-2,-2.0,3.0,5.0,2.6832815729997477,1.0922,1.0922
